,Date,Text,Hashtags
954,2022-05-20 09:52:06+00:00,"#BubbleLounge May 19th 2022

00:01:41  #INTRO
00:01:43  #ATOM
00:05:11  #BTC
00:23:43  #ETH
00:31:40  #LTC
00:40:39  #SHAUN #MONEYMANAGEMENT #TRADESETUPS #RULES 
01:19:53  #SCOTT #AAVE
01:26:06  #DOT
01:27:48  #ENJ
01:35:47  #LRC
01:36:25  #NEAR","['BubbleLounge', 'INTRO', 'ATOM', 'BTC', 'ETH', 'LTC', 'SHAUN', 'MONEYMANAGEMENT', 'TRADESETUPS', 'RULES', 'SCOTT', 'AAVE', 'DOT', 'ENJ', 'LRC', 'NEAR']"
955,2022-05-20 09:30:05+00:00,"🔝 Top gainers of the last hour (Out of Top 100) 📈

🥇 #UST $0.0880 📈 4.16362466% 
🥈 #AAVE $92.4079 📈 1.72096518% 
🥉 #ONE $0.0475 📈 1.48674278% 
4️⃣  #AVAX $30.6711 📈 1.23489223% 
5️⃣  #SAND $1.3183 📈 1.09945553%

Trade #crypto on FTX https://t.co/mYiDBXeBmw","['UST', 'AAVE', 'ONE', 'AVAX', 'SAND', 'crypto']"
956,2022-05-20 09:03:28+00:00,"According to @coinmetrics, #TRON ranks first in the number of transactions per second compared to #BTC , #ETH, #XRP, #LINK, #BNB , #DOGE, #MANA, #ADA, #QNT, #LTC, #DOT, #EOS, #XMR, #1INCH, #AAVE #CRO  #TRON #BTTC https://t.co/IgRblAUfAw","['TRON', 'BTC', 'ETH', 'XRP', 'LINK', 'BNB', 'DOGE', 'MANA', 'ADA', 'QNT', 'LTC', 'DOT', 'EOS', 'XMR', '1INCH', 'AAVE', 'CRO', 'TRON', 'BTTC']"
957,2022-05-20 09:00:54+00:00,"According to @coinmetrics, #TRON ranks first in the number of transactions per second compared to #BTC, #ETH, #XRP, #LINK, #BNB, #DOGE, #MANA, #ADA, #QNT, #LTC, #DOT, #EOS, #XMR, #1INCH, #AAVE and #CRO 🔥 https://t.co/FIMTgVo36R","['TRON', 'BTC', 'ETH', 'XRP', 'LINK', 'BNB', 'DOGE', 'MANA', 'ADA', 'QNT', 'LTC', 'DOT', 'EOS', 'XMR', '1INCH', 'AAVE', 'CRO']"
958,2022-05-20 09:00:00+00:00,"Aave has launched Lens Protocol, an NFT-based decentralized social media protocol that runs on Polygon. Lens Protocol can power an array of potential social media apps and services.

#Aave | #Lens  | #NFTCommunity","['Aave', 'Lens', 'NFTCommunity']"
959,2022-05-20 08:51:03+00:00,"CHOOSE YOUR TEAM 👕📈
Welcome to the league #AAVE 👻
Only 24 AAVE NFT/player.

#NFTcommunity #crypto #NFT #NFTGame #Football #SolanaNFT #Metaverse #DAO #AstonVilla #PremierLeague https://t.co/vsZqXAUK4e","['AAVE', 'NFTcommunity', 'crypto', 'NFT', 'NFTGame', 'Football', 'SolanaNFT', 'Metaverse', 'DAO', 'AstonVilla', 'PremierLeague']"
960,2022-05-20 08:32:55+00:00,"LATEST: Operated By #Aave, Lens #Protocol Finally Goes Live On #Polygon #Blockchain  -  @Bitcoinist #cryptonews","['Aave', 'Protocol', 'Polygon', 'Blockchain', 'cryptonews']"
961,2022-05-20 08:31:14+00:00,"#AAVEUSDT Bear Alert!

5X Volume
Price:      92.3
5-min %: -0.22%
Volume:  $455,055
 
#crypto #whale #btc #eth #AAVE $AAVE https://t.co/H2kO7wz6uf","['AAVEUSDT', 'crypto', 'whale', 'btc', 'eth', 'AAVE']"
962,2022-05-20 08:30:27+00:00,"$AAVE
✅  Increased 3.86% in 24.0 min(s)
💵 Price - 92.80000000 USDT
⏱️ [20 May] - 08:30:27 UTC
#AAVE #AAVEUSDT #CryptoBOT","['AAVE', 'AAVEUSDT', 'CryptoBOT']"
963,2022-05-20 08:11:04+00:00,"#AAVE  To Launch The #Twitter Of #Web3 On #Polygon  

https://t.co/IeeudzFhFn","['AAVE', 'Twitter', 'Web3', 'Polygon']"
964,2022-05-20 08:07:28+00:00,"#BubbleLounge May 19th 2022

00:01:41  #INTRO
00:01:43  #ATOM
00:05:11  #BTC
00:23:43  #ETH
00:31:40  #LTC
00:40:39  #SHAUN  #TRADESETUPS  #RISKREWARD  #STRUCTURE #PATTERNS #TARGETS #ENTRIES 
01:19:53  #SCOTT #AAVE
01:26:06  #DOT
01:27:48  #ENJ
01:35:47  #LRC
01:36:25  #NEAR","['BubbleLounge', 'INTRO', 'ATOM', 'BTC', 'ETH', 'LTC', 'SHAUN', 'TRADESETUPS', 'RISKREWARD', 'STRUCTURE', 'PATTERNS', 'TARGETS', 'ENTRIES', 'SCOTT', 'AAVE', 'DOT', 'ENJ', 'LRC', 'NEAR']"
965,2022-05-20 08:06:27+00:00,"$AAVE
🔻 Decreased 3.56% in 6.7 hour(s)
💵 Price - 89.30000000 USDT
⏱️ [20 May] - 08:06:27 UTC
#AAVE #AAVEUSDT #CryptoBOT","['AAVE', 'AAVEUSDT', 'CryptoBOT']"
966,2022-05-20 08:04:10+00:00,"Acoording to Tokenview data，the top 5 #DeFi TVL and change in 24 hours：

#Maker（$10.28 B，-1.25%）
#Aave（$9.71 B，-1.37%）
#WBTC（$8.38 B，-2.46%）
#Curve（$8.2 B，-0.66%）
#UniswapV3（$5.62 B，+0.55%）
https://t.co/91hcYt3Yo6 https://t.co/S9d2voWi6b","['DeFi', 'Maker', 'Aave', 'WBTC', 'Curve', 'UniswapV3']"
967,2022-05-20 07:30:00+00:00,"⬇️ Top losers of the last hour (Out of Top 100) 📉

🔴 #XDC $0.0435 📉 -2.7628399% 
🔴 #AAVE $90.1919 📉 -1.26284148% 
🔴 #EGLD $89.7212 📉 -1.16537695% 
🔴 #LEO $5.0748 📉 -1.16238254% 
🔴 #DCR $38.4759 📉 -1.13355106%

Trade #crypto on Binance https://t.co/YF3WzpbYc1","['XDC', 'AAVE', 'EGLD', 'LEO', 'DCR', 'crypto']"
968,2022-05-20 07:28:48+00:00,#Aave’s #Decentralized Social Media Platform Arrives on #Polygon: The launch of @LensProtocol comes weeks after @AaveAave founder @StaniKulechov was temporarily suspended from Twitter: https://t.co/I15mDBN2r9 @CoinDesk @camlearnscrypto #CryptoNews #Defi #SocialMedia #Twitter,"['Aave', 'Decentralized', 'Polygon', 'CryptoNews', 'Defi', 'SocialMedia', 'Twitter']"
969,2022-05-20 07:04:54+00:00,"#AAVEUSDT Bear Alert!

5X Volume
Price:      90.2
5-min %: -1.1%
Volume:  $441,307
 
#crypto #whale #btc #eth #AAVE $AAVE https://t.co/leV893Fccs","['AAVEUSDT', 'crypto', 'whale', 'btc', 'eth', 'AAVE']"
970,2022-05-20 07:00:39+00:00,"🚓 #KNC and 14 Others,  🟢 12 🔴 3

🇰🇷 26.21억원
🇺🇸 $2,243,236
🇯🇵 ¥246,393,427
🇪🇺 €1,898,628
🇨🇳 14,481,721元

🎉Upflow volume Now, Upbit(Korea)
#KNC #ZIL #ZRX #MANA #SOL #NEAR #AAVE #KAVA #BCH #BAT #DOT #ALGO https://t.co/3f3D7rNzUn","['KNC', 'KNC', 'ZIL', 'ZRX', 'MANA', 'SOL', 'NEAR', 'AAVE', 'KAVA', 'BCH', 'BAT', 'DOT', 'ALGO']"
971,2022-05-20 06:57:20+00:00,"🚓 #KNC and 14 Others,  🟢 9 🔴 6

🇰🇷 27.56억원
🇺🇸 $2,358,920
🇯🇵 ¥259,099,874
🇪🇺 €1,996,540
🇨🇳 15,228,540元

🎉Upflow volume Now, Upbit(Korea)
#KNC #NEAR #FLOW #AVAX #LINK #BORA #AAVE #SXP #PLA https://t.co/ZxiFJZUtkl","['KNC', 'KNC', 'NEAR', 'FLOW', 'AVAX', 'LINK', 'BORA', 'AAVE', 'SXP', 'PLA']"
972,2022-05-20 05:51:03+00:00,"CHOOSE YOUR TEAM 👕📈
Welcome to the league #AAVE 👻
Only 24 AAVE NFT/player.

#NFTcommunity #crypto #NFT #NFTGame #Football #SolanaNFT #Metaverse #DAO #AstonVilla #PremierLeague https://t.co/ESlhJEdhZC","['AAVE', 'NFTcommunity', 'crypto', 'NFT', 'NFTGame', 'Football', 'SolanaNFT', 'Metaverse', 'DAO', 'AstonVilla', 'PremierLeague']"
973,2022-05-20 05:42:11+00:00,"#AAVEUSDT Bear Alert!

5X Volume
Price:      91.5
5-min %: -0.44%
Volume:  $396,587
 
#crypto #whale #btc #eth #AAVE $AAVE https://t.co/lzT7TwHxua","['AAVEUSDT', 'crypto', 'whale', 'btc', 'eth', 'AAVE']"
974,2022-05-20 05:01:40+00:00,"Operated By Aave, Lens Protocol Finally Goes Live On Polygon Blockchain

Discuss on CryptoPanic: https://t.co/NpaU9YWJqH

#CryptoNews #Crypto #News #MATIC #AAVE #LEND https://t.co/CX7ddXIlLV","['CryptoNews', 'Crypto', 'News', 'MATIC', 'AAVE', 'LEND']"
975,2022-05-20 05:00:24+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#AAVE +10.07% | Price : 92.24$
#KDA +10.09% | Price : 2.663$
#ATOM +11.28% | Price : 11.38$
#KNC +23.53% | Price : 2.626$","['AAVE', 'KDA', 'ATOM', 'KNC']"
976,2022-05-20 04:43:35+00:00,"But you know what they say, everyone wants to be Black until it's TIME to be Black. #genZ #aave","['genZ', 'aave']"
977,2022-05-20 04:42:32+00:00,"Let's be clear, #BlackCulture is American pop culture. If Black people were to capitalize off the social media usage of our culture, we'd be multi millionaires. #aave #genZ","['BlackCulture', 'aave', 'genZ']"
978,2022-05-20 04:38:40+00:00,"All these catch phrases and ""slang"" terms that y'all learn via social media has been a part of #AAVE for decades. #genZ","['AAVE', 'genZ']"
979,2022-05-20 04:37:04+00:00,"Let's be clear, ""Zen G"" lingo is nothing but #AAVE (African American Vernacular English) spreading throughout the world via social media. It's not Gen Z lingo, it's Black people being Black while non-Blacks xerox it. Mmkay? #genZ","['AAVE', 'genZ']"
980,2022-05-20 04:00:00+00:00,"↓ Aave V2 Borrow APY for DAI on Polygon is 2.87%. It was previously 2.88%. 
#defiratealert  #Aave  #DAI  #Polygon","['defiratealert', 'Aave', 'DAI', 'Polygon']"
981,2022-05-20 03:50:00+00:00,"🔥 Top 5 Gainers ON 5ROI Global Last 24H 🔥

🥇#DLC 75.00% ⬆️@Deli_Algo
🥈#AAVE 14.50% ⬆️@AaveAave 
🥉#QI 12.50% ⬆️@BenqiFinance 
4️⃣ #SAND 12.43% ⬆️@TheSandboxGame
5️⃣ #ATOM 11.94% ⬆️@cosmos

#5roiglobal #5roiexchange #cryptocurrencies #gainers #altcoin https://t.co/H4K61bYyhs","['DLC', 'AAVE', 'QI', 'SAND', 'ATOM', '5roiglobal', '5roiexchange', 'cryptocurrencies', 'gainers', 'altcoin']"
982,2022-05-20 03:49:11+00:00,"🤷‍♂️ What if 🤷‍♂️  How much money would you have today, if you had invested $5,000.00 in #Aave $AAVE 1 years ago? Your investment today would have a value of $1,060.25 (-78.79%) 💰💰 | 🪙 =&gt; 11.91 #AAVE | 👁️  More: https://t.co/zCFYFd3HgF https://t.co/evzQpHPPQB","['Aave', 'AAVE']"
983,2022-05-20 03:39:41+00:00,"🚀 #BTC and 14 Others,  🟢 9 🔴 6

🇰🇷 54.45억원
🇺🇸 $4,659,312
🇯🇵 ¥511,771,216
🇪🇺 €3,943,544
🇨🇳 30,079,245元

🎉Upflow volume Now, Upbit(Korea)
#BTC #AXS #WAVES #ZRX #ALGO #ATOM #TFUEL #THETA #AAVE https://t.co/caHAbsx7Pi","['BTC', 'BTC', 'AXS', 'WAVES', 'ZRX', 'ALGO', 'ATOM', 'TFUEL', 'THETA', 'AAVE']"
984,2022-05-20 03:15:00+00:00,"↑ Aave V2 Deposit APY for USDC on Polygon is 1.63%. It was previously 1.62%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
985,2022-05-20 03:15:00+00:00,"↑ Aave V2 Borrow APY for USDC on Polygon is 2.87%. It was previously 2.86%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
986,2022-05-20 03:04:04+00:00,"Strongest Movers in #USDT
 1 #OKC $okt 
 2 #CelsiusNetwork $cel 
 3 #Aave $aave 
 4 #Decred $dcr 

Check them out","['USDT', 'OKC', 'CelsiusNetwork', 'Aave', 'Decred']"
987,2022-05-20 03:00:51+00:00,"Operated By Aave, Lens Protocol Finally Goes Live On Polygon Blockchain #AAVE #MATIC  https://t.co/q9Q1gU3PFq","['AAVE', 'MATIC']"
988,2022-05-20 03:00:23+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#AAVE +12.03% | Price : 92.72$
#GMT +13.22% | Price : 1.559$
#KDA +18.28% | Price : 2.683$
#KNC +26.39% | Price : 2.717$","['AAVE', 'GMT', 'KDA', 'KNC']"
989,2022-05-20 02:55:29+00:00,"#AAVE broke down over 9% out of this pattern, but didn't get near my target.  It's now broken above the previous pattern support - this pattern is busted.",['AAVE']
990,2022-05-20 02:55:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 1.62%. It was previously 1.63%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
991,2022-05-20 02:55:00+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.86%. It was previously 2.87%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
992,2022-05-20 02:51:11+00:00,"The crypto market is UP🚀
These Alts are looking stronger

$KLAY #Klaytn🚀🔥
$ATOM #Cosmos🔥
$XMR #Monero🔥
$DCR #Decred🔥
$AAVE #Aave🔥

Research them","['Klaytn', 'Cosmos', 'Monero', 'Decred', 'Aave']"
993,2022-05-20 02:50:00+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.87%. It was previously 2.89%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
994,2022-05-20 02:50:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 1.63%. It was previously 1.65%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
995,2022-05-20 02:45:00+00:00,"↑ Aave V2 Borrow APY for USDC on Polygon is 2.89%. It was previously 2.88%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
996,2022-05-20 02:35:40+00:00,"The market has gained on avg 3% in the last 24hrs led by #AAVE with 2 digit gain , 10.34% followed by:
👉#Mana  8.3%
👉#Sand   8.53%
👉#ICP      8.41%

Worthy noting is #MANA 7D recovery +47%.","['AAVE', 'Mana', 'Sand', 'ICP', 'MANA']"
997,2022-05-20 02:20:00+00:00,"↑ Aave V2 Borrow APY for USDC on Polygon is 2.88%. It was previously 2.82%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
998,2022-05-20 02:20:00+00:00,"↑ Aave V2 Deposit APY for USDC on Polygon is 1.65%. It was previously 1.58%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
999,2022-05-20 02:10:00+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.82%. It was previously 2.83%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
1000,2022-05-20 02:03:06+00:00,"Strongest Movers in #USDT
 1 #Decred $dcr 
 2 #Kava $kava 
 3 #Klaytn $klay 
 4 #Aave $aave 

Strengthening #alts
 1 #Decred $dcr 🔥
 2 #Aave $aave 
 3 #Gnosis $gno 
 4 #VeChain $vet 

out of Top coins

Check them out","['USDT', 'Decred', 'Kava', 'Klaytn', 'Aave', 'alts', 'Decred', 'Aave', 'Gnosis', 'VeChain']"
1001,2022-05-20 02:00:08+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#GMT +14.86% | Price : 1.553$
#AAVE +15.26% | Price : 93.21$
#KDA +20.29% | Price : 2.713$
#KNC +28.4% | Price : 2.738$","['GMT', 'AAVE', 'KDA', 'KNC']"
1002,2022-05-20 01:45:00+00:00,"↓ Aave V2 Deposit APY for DAI on Polygon is 1.45%. It was previously 1.46%. 
#defiratealert  #Aave  #DAI  #Polygon","['defiratealert', 'Aave', 'DAI', 'Polygon']"
1003,2022-05-20 01:40:00+00:00,"↑ Aave V2 Deposit APY for USDC on Polygon is 1.59%. It was previously 1.58%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
1004,2022-05-20 01:40:00+00:00,"↑ Aave V2 Borrow APY for USDC on Polygon is 2.83%. It was previously 2.82%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
1005,2022-05-20 01:35:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 1.6%. It was previously 1.59%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
1006,2022-05-20 01:35:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 2.84%. It was previously 2.83%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
1007,2022-05-20 01:26:50+00:00,"Operated By Aave, Lens Protocol Finally Goes Live On Polygon Blockchain

https://t.co/86FzUF0nie #MATIC #AAVE #LEND #Crypto #CryptoNews #CryptocurrencyNews","['MATIC', 'AAVE', 'LEND', 'Crypto', 'CryptoNews', 'CryptocurrencyNews']"
1008,2022-05-20 01:24:26+00:00,"$AAVE
✅  Increased 3.55% in 9.8 hour(s)
💵 Price - 92.60000000 USDT
⏱️ [20 May] - 01:24:26 UTC
#AAVE #AAVEUSDT #CryptoBOT","['AAVE', 'AAVEUSDT', 'CryptoBOT']"
1009,2022-05-20 01:16:07+00:00,"@InstaSwap_io @AaveAave Don't miss it #AAVE 
@jandresojeda 
@aracelyslimonta",['AAVE']
1010,2022-05-20 01:11:32+00:00,"Operated By #Aave, Lens Protocol Finally Goes Live On #Polygon #Blockchain | https://t.co/ITZNpo54qZ - Bitcoinist https://t.co/TaaCxv4v8e https://t.co/R8MQhS5hcl","['Aave', 'Polygon', 'Blockchain']"
1011,2022-05-20 01:10:31+00:00,"Aave has launched Lens Protocol, an NFT-based decentralized Twitter rival that runs on Polygon 😯

#Polygon #Aave #LensProtocol","['Polygon', 'Aave', 'LensProtocol']"
1012,2022-05-20 01:08:07+00:00,"#CryptoNews #aave #blockchain #polygon Operated By Aave, Lens Protocol Finally Goes Live On Polygon Blockchain https://t.co/Eco94HgrEy - https://t.co/HzksZFXjrd https://t.co/dnPbsXN51w","['CryptoNews', 'aave', 'blockchain', 'polygon']"
1013,2022-05-20 01:00:24+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#AAVE +10.44% | Price : 91.41$
#GMT +10.97% | Price : 1.536$
#KDA +15.79% | Price : 2.692$
#KNC +30.89% | Price : 2.744$","['AAVE', 'GMT', 'KDA', 'KNC']"
1014,2022-05-20 00:22:44+00:00,"@InstaSwap_io @AaveAave Friends 

@MauWin09 
@Marielysa27 

#AAVE #Giveaway","['AAVE', 'Giveaway']"
1015,2022-05-20 00:20:26+00:00,"What did you #BORSOG in yesterday?🦅🦅
#Bitcoin #ETH #BNB #DOT #ADA #MATIC #CRO #MANA #SAND #AAVE #FTM #ZIL #VET #UNI
Rule621  Buy On Red Sell On Green (BORSOG)
Rule20    Opportunity reset daily
Thank you @StandfieldKen  
Have a great day everyone.🙏 https://t.co/MWNjwOZBNK","['BORSOG', 'Bitcoin', 'ETH', 'BNB', 'DOT', 'ADA', 'MATIC', 'CRO', 'MANA', 'SAND', 'AAVE', 'FTM', 'ZIL', 'VET', 'UNI']"
1016,2022-05-20 00:00:24+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#GALA +11.1% | Price : 0.086$
#AAVE +11.92% | Price : 91.53$
#KDA +16.45% | Price : 2.67$
#KNC +21.51% | Price : 2.666$","['GALA', 'AAVE', 'KDA', 'KNC']"
1017,2022-05-19 23:50:07+00:00,"These Alts are looking stronger

$GMT #GreenMetaverse🔥💥
$SAND #TheSandbox🔥💥
$GALA #GALA🚀🔥💥
$FTM #Fantom🚀🔥💥
$AAVE #Aave🔥💥

Bitcoin can change everything","['GreenMetaverse', 'TheSandbox', 'GALA', 'Fantom', 'Aave']"
1018,2022-05-19 23:35:00+00:00,"↑ Aave V2 Borrow APY for USDC on Polygon is 2.82%. It was previously 2.81%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
1019,2022-05-19 23:15:00+00:00,"↑ Aave V2 Borrow APY for DAI on Polygon is 2.88%. It was previously 2.87%. 
#defiratealert  #Aave  #DAI  #Polygon","['defiratealert', 'Aave', 'DAI', 'Polygon']"
1020,2022-05-19 23:15:00+00:00,"↑ Aave V2 Deposit APY for DAI on Polygon is 1.46%. It was previously 1.45%. 
#defiratealert  #Aave  #DAI  #Polygon","['defiratealert', 'Aave', 'DAI', 'Polygon']"
1021,2022-05-19 23:05:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 2.83%. It was previously 2.84%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
1022,2022-05-19 23:05:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 1.59%. It was previously 1.6%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
1023,2022-05-19 23:00:10+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#AAVE +6.122% | Price : 88.89$
#XDC +6.343% | Price : 0.045$
#KDA +11.99% | Price : 2.604$
#KNC +17.22% | Price : 2.572$","['AAVE', 'XDC', 'KDA', 'KNC']"
1024,2022-05-19 22:07:52+00:00,"$AAVE

Breakdown and retest. Starting to like this PA. A little early in the candle but potential double top and evening star in progress. 🤞🏼

#AAVE #aavegotchi #BTC #Bitcoin #Crypto https://t.co/E8LZv1hEVR","['AAVE', 'aavegotchi', 'BTC', 'Bitcoin', 'Crypto']"
1025,2022-05-19 22:00:26+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#DCR +6.009% | Price : 38.85$
#AAVE +6.445% | Price : 89.21$
#KDA +10.4% | Price : 2.639$
#KNC +13.35% | Price : 2.417$","['DCR', 'AAVE', 'KDA', 'KNC']"
1026,2022-05-19 21:55:00+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.81%. It was previously 2.82%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
1027,2022-05-19 21:17:31+00:00,"@Crypto_Hunter46 #Crypto 

#AAVE Aave","['Crypto', 'AAVE']"
1028,2022-05-19 21:15:00+00:00,"↑ Aave V2 Deposit APY for USDC on Polygon is 1.58%. It was previously 1.57%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
1029,2022-05-19 21:14:43+00:00,Yield+ will usher in a new era of #DeFi by combining the best of #polygon #fantom #aave for the #eos community by rewarding dApps that bring in economic activity to $eos. Read the preview👇,"['DeFi', 'polygon', 'fantom', 'aave', 'eos']"
1030,2022-05-19 21:00:12+00:00,"🔥 WARM REPORT 🔥

🕓 24h VARIATION: 
#AAVE +5.271% | Price : 89.05$
#KAVA +5.581% | Price : 2.539$
#DCR +7.125% | Price : 39.24$
#KNC +16.72% | Price : 2.411$","['AAVE', 'KAVA', 'DCR', 'KNC']"
1031,2022-05-19 20:50:08+00:00,"Currently most Cryptos are Ranging
These Alts are looking stronger

$AAVE #Aave🔥
$GALA #GALA🚀🔥
$GMT #GreenMetaverse🔥
$KCS #KuCoin🔥
$VET #VeChain🚀🔥

Watch what ETH does","['Aave', 'GALA', 'GreenMetaverse', 'KuCoin', 'VeChain']"
1032,2022-05-19 20:50:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 1.57%. It was previously 1.58%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
1033,2022-05-19 20:42:45+00:00,"@Nebraskangooner 
Hey Brother... any views on #AAVE",['AAVE']
1034,2022-05-19 20:30:05+00:00,"🔝 Top gainers of the last hour (Out of Top 100) 📈

🥇 #AAVE $88.1979 📈 1.19920432% 
🥈 #FLOW $2.8753 📈 1.00521371% 
🥉 #KNC $2.3866 📈 0.98826489% 
4️⃣  #LEO $5.0060 📈 0.66023932% 
5️⃣  #STX $0.5274 📈 0.62134738%

Trade #crypto on FTX https://t.co/mYiDBWWZXW","['AAVE', 'FLOW', 'KNC', 'LEO', 'STX', 'crypto']"
1035,2022-05-19 20:29:42+00:00,"CHOOSE YOUR TEAM 👕📈
Welcome to the league #AAVE 👻
Only 24 AAVE NFT/player.

#NFTcommunity #crypto #NFT #NFTGame #Football #SolanaNFT #Metaverse #DAO #AstonVilla #PremierLeague https://t.co/Xb5ID528J6","['AAVE', 'NFTcommunity', 'crypto', 'NFT', 'NFTGame', 'Football', 'SolanaNFT', 'Metaverse', 'DAO', 'AstonVilla', 'PremierLeague']"
1036,2022-05-19 20:25:01+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.82%. It was previously 2.83%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
1037,2022-05-19 20:25:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 2.8%. It was previously 2.83%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
1038,2022-05-19 20:25:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 1.58%. It was previously 1.59%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
1039,2022-05-19 20:25:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 1.55%. It was previously 1.59%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
1040,2022-05-19 20:19:46+00:00,"I am more invested in #DeFi #projects.

A good example is @defiallio, #DAO, #AAVE. #DeFiAll has a really good use case.","['DeFi', 'projects', 'DAO', 'AAVE', 'DeFiAll']"
1041,2022-05-19 19:55:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 2.76%. It was previously 2.8%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
